date,avg_temp,min_temp,max_temp,rainfall,avg_wind_speed,max_wind_speed,avg_humidity,sunshine_hours,snow_depth,avg_cloud
2021-10-09,20.9,18.5,24.1,0.4,2.3,3.7,83.5,1.9,,6.8
2021-10-10,19.9,14.9,24.3,14.2,2.2,4.7,89.0,0.0,,9.8
2021-10-11,15.2,12.6,17.8,0.3,2.2,6.0,78.6,1.7,,8.3
2021-10-12,17.9,15.8,21.3,,3.3,5.9,67.1,3.0,,6.9
2021-10-13,19.6,14.9,25.2,,2.4,4.1,66.6,9.0,,2.1
2021-10-14,19.7,17.4,23.9,,2.0,4.2,73.6,6.1,,5.8
2021-10-15,19.0,17.0,21.4,0.0,2.1,3.8,74.4,0.7,,9.6
2021-10-16,10.7,4.2,18.1,0.0,3.4,5.7,47.5,1.5,,6.1
2021-10-17,5.6,1.3,10.8,,2.9,7.1,37.4,10.3,,0.0
2021-10-18,9.6,2.8,16.1,5.6,2.0,3.6,60.4,4.3,,6.6
2021-10-19,10.9,7.1,15.0,4.4,2.4,5.4,72.8,6.5,,4.0
2021-10-20,9.5,4.6,15.8,,1.7,3.7,64.9,10.0,,0.3
2021-10-21,9.8,4.9,16.2,,1.7,3.6,64.1,4.0,,3.3
2021-10-22,10.8,5.2,17.2,,1.8,4.9,58.4,10.0,,0.8
2021-10-23,11.4,5.7,18.4,,1.6,3.4,57.3,9.6,,0.3
2021-10-24,11.4,6.0,18.1,,1.7,3.2,63.1,9.9,,0.3
2021-10-25,11.7,6.3,17.6,,1.9,3.5,64.5,7.0,,0.8
2021-10-26,13.0,7.7,19.0,,1.7,3.0,74.5,8.6,,3.6
2021-10-27,13.4,9.8,18.1,0.0,2.2,4.0,63.4,8.2,,2.5
2021-10-28,12.7,7.1,20.0,,1.4,3.7,54.6,9.7,,0.0
2021-10-29,14.6,10.5,20.6,,2.0,3.7,55.9,8.7,,4.6
2021-10-30,13.8,11.0,18.0,,1.6,3.1,62.4,1.6,,6.1
2021-10-31,14.1,9.2,20.3,0.7,1.6,3.9,73.3,7.6,,3.8
2021-11-01,12.9,10.3,16.9,,1.9,4.0,77.3,6.3,,3.0
2021-11-02,11.5,7.9,16.9,,1.7,3.5,76.6,7.8,,4.0
2021-11-03,12.1,7.6,17.1,,1.5,3.7,71.1,8.5,,3.0
2021-11-04,12.1,8.4,16.3,0.0,1.3,2.7,80.4,3.9,,2.4
2021-11-05,13.0,7.8,20.2,,1.5,2.7,68.5,9.2,,0.6
2021-11-06,14.1,8.8,21.3,,1.6,2.8,61.1,8.3,,1.3
2021-11-07,15.3,9.7,21.3,,2.1,4.9,57.5,6.8,,7.0
2021-11-08,8.6,4.5,15.5,25.7,3.2,9.3,82.1,0.1,,9.9
2021-11-09,4.9,3.0,6.5,2.0,2.4,5.1,80.3,0.0,,8.1
2021-11-10,4.2,0.7,7.7,0.3,2.5,5.7,73.4,3.2,,7.4
2021-11-11,5.3,2.1,9.7,0.0,2.9,6.8,60.6,6.3,,3.0
2021-11-12,4.5,1.3,8.6,,2.6,5.8,55.4,8.3,,1.3
2021-11-13,7.3,0.5,13.4,,1.5,3.3,66.1,5.4,,4.5
2021-11-14,11.3,7.8,16.4,,2.2,5.7,69.8,6.4,,3.4
2021-11-15,10.1,5.8,15.7,,1.6,3.2,71.3,7.9,,3.6
2021-11-16,8.5,4.4,13.6,,1.9,4.4,65.5,9.0,,0.0
2021-11-17,7.5,2.7,12.5,,1.6,3.4,64.1,7.3,,3.5
2021-11-18,11.9,7.7,16.2,0.0,2.4,5.5,70.8,1.9,,7.5
2021-11-19,12.9,10.2,16.7,,1.9,3.6,84.8,0.9,,6.5
2021-11-20,10.4,6.8,15.6,,1.6,3.0,77.0,5.6,,3.3
2021-11-21,10.4,7.6,13.1,5.9,1.9,7.9,74.4,0.0,,8.9
2021-11-22,2.7,-0.6,7.5,1.3,4.1,7.3,61.8,5.4,,3.3
2021-11-23,-0.6,-3.7,2.3,,3.2,5.5,60.9,5.7,,2.9
2021-11-24,4.1,-2.6,9.1,0.0,1.9,4.4,64.3,4.9,,3.9
2021-11-25,5.7,2.6,9.9,,2.2,4.7,55.0,7.9,,1.9
2021-11-26,2.9,-0.5,7.2,0.0,2.2,4.3,57.5,4.7,,1.4
2021-11-27,3.4,-1.4,10.1,,1.6,3.9,53.0,9.2,,0.0
2021-11-28,5.1,-1.3,12.4,,1.5,2.8,52.4,8.0,,4.0
2021-11-29,7.6,2.5,13.7,,1.6,2.9,62.0,4.7,,7.0
2021-11-30,5.7,0.7,8.9,27.2,3.7,8.4,80.4,0.0,,9.0
2021-12-01,-1.3,-3.0,1.5,,4.2,7.2,51.8,9.1,,0.6
2021-12-02,1.3,-4.6,5.0,0.1,2.1,4.6,68.9,4.1,,4.5
2021-12-03,1.9,-1.8,4.6,0.4,2.9,5.8,53.3,9.1,,1.4
2021-12-04,1.4,-2.7,7.0,,2.0,4.8,48.5,7.2,,1.0
2021-12-05,2.9,-2.3,9.6,,1.4,2.9,50.4,9.2,,0.0
2021-12-06,5.4,-0.7,12.1,,1.6,2.8,61.4,7.3,,4.1
2021-12-07,6.8,2.6,13.3,,1.2,2.6,68.3,8.3,,0.0
2021-12-08,6.7,1.9,13.3,,1.5,2.6,70.0,9.1,,1.6
2021-12-09,6.5,2.7,9.7,,2.2,3.5,70.3,1.4,,6.9
2021-12-10,7.0,5.8,8.2,0.7,2.1,3.4,81.5,0.0,,8.1
2021-12-11,6.0,4.4,9.8,,1.4,3.6,83.6,3.5,,8.1
2021-12-12,1.2,-3.8,5.1,,3.2,6.6,61.8,8.0,,2.5
2021-12-13,-2.2,-5.9,1.9,,2.3,4.1,43.8,9.1,,2.1
2021-12-14,3.7,-0.7,8.2,1.2,2.0,3.6,64.9,2.5,,9.0
2021-12-15,7.2,5.4,10.0,2.1,1.7,3.9,84.8,0.9,,7.3
2021-12-16,6.4,3.3,9.8,0.0,1.8,4.6,71.6,5.0,,7.1
2021-12-17,-5.6,-10.1,3.2,,4.6,8.1,50.5,8.7,,1.4
2021-12-18,-5.7,-11.2,-1.8,2.8,2.0,3.6,64.1,4.3,4.4,4.1
2021-12-19,-0.8,-5.8,4.2,0.2,2.0,4.9,63.8,8.9,4.6,0.6
2021-12-20,5.2,-0.9,11.1,0.0,2.1,5.1,77.9,6.1,1.8,4.6
2021-12-21,5.2,0.8,8.9,,2.0,4.4,70.9,6.0,,1.4
2021-12-22,2.2,-2.6,8.2,,1.7,3.3,47.4,8.9,,0.0
2021-12-23,2.7,-1.5,8.3,,1.4,2.8,53.5,6.9,,2.8
2021-12-24,-0.3,-7.3,3.2,0.2,2.6,6.2,65.3,0.0,,6.1
2021-12-25,-11.7,-14.4,-7.3,,3.9,7.0,42.4,9.1,,0.0
2021-12-26,-12.1,-15.5,-7.3,,3.1,4.8,43.5,9.1,,0.0
2021-12-27,-7.6,-12.9,-3.9,0.0,1.7,3.1,60.9,3.8,,3.1
2021-12-28,-4.1,-8.5,-0.9,,2.2,3.1,73.8,1.7,,4.1
2021-12-29,0.4,-3.8,5.9,0.2,2.6,5.9,72.9,1.8,0.3,5.1
2021-12-30,-3.9,-6.8,0.2,0.0,3.3,6.6,48.5,7.3,,2.0
2021-12-31,-6.7,-8.8,-3.9,,3.5,5.4,35.9,9.0,,0.0
2022-01-01,-4.3,-10.2,2.3,,1.5,2.8,46.3,9.0,,1.4
2022-01-02,-1.3,-5.2,3.0,0.3,2.3,4.6,57.9,5.4,0.5,4.1
2022-01-03,-1.9,-8.0,2.5,0.0,1.8,4.1,58.3,7.8,,4.9
2022-01-04,-2.5,-5.6,1.0,0.0,2.4,4.2,51.8,9.0,,0.0
2022-01-05,-2.8,-7.8,1.9,,1.7,2.9,47.6,1.9,,7.3
2022-01-06,-2.2,-5.9,3.3,,2.3,4.6,47.1,9.1,,0.0
2022-01-07,-1.6,-5.9,4.5,,1.5,3.0,47.1,9.1,,0.0
2022-01-08,0.3,-5.0,3.7,0.0,1.7,3.5,64.3,0.7,,5.9
2022-01-09,1.3,-1.2,5.6,,1.7,2.8,71.5,4.5,,3.1
2022-01-10,0.5,-3.4,4.4,0.9,2.0,3.4,68.3,3.9,0.9,7.0
2022-01-11,-7.4,-10.3,0.3,0.2,4.0,7.2,55.5,9.1,1.0,0.4
2022-01-12,-7.7,-11.3,-3.4,,2.4,4.2,47.8,8.6,0.2,2.8
2022-01-13,-6.4,-8.9,-3.1,,3.3,7.6,45.8,9.1,,2.3
2022-01-14,-4.8,-10.1,1.3,,1.7,3.2,41.8,9.1,,2.6
2022-01-15,-1.0,-5.3,1.8,0.0,1.9,3.1,48.3,0.9,,8.5
2022-01-16,-2.0,-7.2,2.4,0.0,3.3,5.7,54.5,8.8,,1.6
2022-01-17,-5.8,-9.2,0.1,0.5,2.2,4.1,59.9,4.5,0.8,2.5
2022-01-18,-5.6,-9.9,-0.7,,2.3,4.3,47.9,9.2,0.5,0.3
2022-01-19,-5.3,-7.7,-2.7,1.7,2.1,4.7,72.3,0.0,3.5,5.1
2022-01-20,-5.0,-9.8,0.9,,1.8,4.7,63.5,9.1,2.4,0.0
2022-01-21,-2.7,-8.7,4.6,,1.8,3.0,55.6,9.2,,0.0
2022-01-22,0.3,-5.0,7.1,,1.7,3.4,52.4,6.0,,5.9
2022-01-23,2.0,-0.6,6.7,,1.7,3.1,52.4,5.3,,4.8
2022-01-24,4.6,1.3,8.4,,3.5,5.5,56.0,4.0,,4.9
2022-01-25,2.8,1.9,4.5,0.7,2.3,4.9,80.0,0.0,,9.4
2022-01-26,1.3,-1.9,6.8,,2.2,4.6,62.8,8.4,,2.4
2022-01-27,-1.1,-4.6,4.0,,2.1,4.1,50.0,8.9,,2.1
2022-01-28,-2.7,-5.9,2.1,,2.8,5.1,51.6,9.2,,2.0
2022-01-29,-3.6,-7.2,0.9,,2.4,5.1,48.9,9.5,,0.8
2022-01-30,-2.8,-8.0,2.4,,2.2,4.6,45.4,9.6,,0.6
2022-01-31,-0.7,-6.8,4.8,1.2,1.9,4.3,59.0,8.0,1.8,3.3
2022-02-01,-1.3,-2.7,0.9,1.7,2.6,4.4,76.6,4.7,5.0,6.6
2022-02-02,-3.4,-6.0,0.0,,2.4,5.0,60.5,9.2,0.5,3.5
2022-02-03,-3.4,-6.9,0.4,,2.4,4.6,52.4,9.7,,1.5
2022-02-04,-5.2,-8.2,-0.7,0.0,3.1,6.5,53.3,7.3,,1.9
2022-02-05,-6.6,-9.7,-2.0,,3.1,6.8,48.8,9.1,,0.9
2022-02-06,-3.9,-8.4,1.7,,2.5,5.4,50.3,9.5,,1.0
2022-02-07,-2.5,-7.3,1.9,,1.8,4.6,51.3,6.5,,6.1
2022-02-08,-0.1,-4.1,5.6,,1.9,3.7,53.8,8.1,,1.5
2022-02-09,1.0,-4.3,7.2,,1.8,3.5,52.3,9.2,,5.5
2022-02-10,1.4,-3.2,6.7,,2.3,4.9,57.8,9.6,,1.6
2022-02-11,2.9,-2.6,8.8,,1.8,3.5,61.1,8.9,,2.6
2022-02-12,4.8,-0.1,10.4,,1.7,3.8,50.4,9.3,,3.5
2022-02-13,4.8,1.6,9.5,,1.8,3.5,44.9,3.0,,5.3
2022-02-14,2.5,-1.3,8.1,1.7,2.9,5.7,68.3,0.9,,6.6
2022-02-15,-4.7,-7.7,-1.3,0.0,3.8,5.7,58.0,3.0,,5.6
2022-02-16,-7.3,-9.6,-4.1,0.0,3.7,6.8,50.4,9.0,,0.9
2022-02-17,-6.2,-10.7,-0.5,,2.5,4.9,41.6,9.8,,0.0
2022-02-18,-1.2,-8.0,5.7,,2.0,3.6,40.4,8.6,,3.9
2022-02-19,-1.7,-6.2,3.7,0.1,2.9,6.6,52.9,2.9,0.1,6.5
2022-02-20,-4.8,-8.4,-0.5,,4.1,6.3,41.1,10.0,,0.1
2022-02-21,-3.0,-8.1,3.6,0.1,2.9,7.1,56.3,6.5,,2.5
2022-02-22,-4.5,-8.0,0.5,,3.2,5.6,43.3,8.0,,1.0
2022-02-23,-5.6,-10.0,-0.6,,2.6,5.5,38.5,10.2,,0.0
2022-02-24,-2.4,-8.5,3.7,,2.2,5.0,52.4,10.3,,0.0
2022-02-25,3.0,-3.6,8.4,,2.3,4.8,77.5,6.4,,3.8
2022-02-26,5.4,1.0,9.3,1.1,3.9,7.2,78.4,0.2,,8.0
2022-02-27,3.7,-1.6,9.1,,2.8,7.4,56.6,10.5,,0.0
2022-02-28,6.8,2.7,11.5,,1.5,3.3,62.3,3.4,,8.0
2022-03-01,5.8,0.3,9.7,2.3,2.3,5.4,70.5,2.5,,6.1
2022-03-02,3.5,-2.3,8.8,,2.7,6.3,55.9,10.7,,1.0
2022-03-03,5.8,0.9,12.4,,2.1,4.7,52.9,10.6,,0.0
2022-03-04,6.9,0.6,14.6,,3.6,8.8,60.5,3.7,,5.1
2022-03-05,2.3,-0.7,6.7,,4.3,7.5,38.4,10.5,,0.1
2022-03-06,1.4,-3.0,6.8,,2.6,4.9,39.5,10.8,,1.3
2022-03-07,2.8,-2.7,8.7,,2.0,3.9,45.8,7.0,,6.1
2022-03-08,6.0,1.1,12.3,,2.0,4.1,56.1,8.2,,4.9
2022-03-09,7.1,1.7,14.8,,1.9,4.2,69.6,8.7,,2.3
2022-03-10,9.3,4.2,15.8,,2.1,5.1,51.4,9.3,,6.6
2022-03-11,11.2,5.1,18.4,,1.9,3.3,58.4,5.9,,5.3
2022-03-12,12.8,6.3,19.5,2.6,2.7,5.2,72.1,3.2,,5.8
2022-03-13,11.7,10.7,12.6,42.1,1.9,4.8,95.5,0.0,,9.4
2022-03-14,8.2,4.9,13.2,8.7,3.2,6.2,90.3,0.0,,6.4
2022-03-15,7.2,2.3,13.3,,2.0,3.9,72.6,7.1,,3.8
2022-03-16,10.3,3.6,16.8,,2.1,4.3,62.6,8.1,,3.8
2022-03-17,10.7,7.8,15.1,1.2,2.7,5.9,62.0,1.9,,10.0
2022-03-18,7.5,5.5,9.6,0.0,4.4,7.1,60.8,0.0,,9.1
2022-03-19,3.4,0.9,6.1,14.6,3.0,4.9,84.6,0.0,0.7,8.9
2022-03-20,5.4,2.2,9.3,0.0,2.6,5.0,66.1,6.3,,5.1
2022-03-21,5.0,-0.3,10.9,,2.4,4.9,49.5,6.8,,7.5
2022-03-22,7.1,1.1,13.6,,2.2,5.1,48.9,11.0,,2.5
2022-03-23,6.2,4.9,8.2,,2.3,4.0,56.8,0.0,,9.0
2022-03-24,8.2,3.9,12.4,,1.8,3.9,70.6,0.7,,8.4
2022-03-25,12.0,6.3,17.2,10.9,2.6,6.1,70.0,1.3,,7.9
2022-03-26,11.8,9.5,14.7,19.8,2.9,6.0,80.9,0.9,,8.3
2022-03-27,8.1,5.0,12.6,,3.0,7.3,49.1,10.4,,0.3
2022-03-28,8.2,1.5,15.1,,2.1,4.7,35.6,11.7,,0.5
2022-03-29,9.7,3.3,15.6,,2.1,4.8,52.9,11.2,,1.4
2022-03-30,10.8,5.9,15.7,0.4,1.8,3.6,76.5,1.2,,7.0
2022-03-31,10.9,7.6,14.7,,2.5,4.7,63.5,3.3,,7.0
2022-04-01,9.2,4.5,14.9,,2.6,5.0,50.5,10.9,,1.1
2022-04-02,8.2,3.7,14.2,,2.3,5.4,55.0,11.8,,0.5
2022-04-03,9.6,3.5,17.0,,2.1,5.0,55.0,11.9,,0.0
2022-04-04,10.3,5.1,16.4,,2.3,4.8,50.3,11.6,,0.0
2022-04-05,10.3,4.9,15.8,,2.4,5.5,41.1,9.9,,6.1
2022-04-06,11.7,8.0,17.0,,2.5,4.4,52.3,8.6,,6.4
2022-04-07,10.9,7.4,15.7,,3.3,7.1,43.5,10.0,,2.4
2022-04-08,12.9,5.1,20.0,,2.1,5.0,49.0,12.0,,0.0
2022-04-09,17.8,12.4,24.2,0.5,3.0,6.7,43.8,9.0,,2.4
2022-04-10,18.2,12.7,25.1,,2.0,4.9,46.0,11.5,,1.5
2022-04-11,19.6,13.4,26.6,,2.4,4.6,60.4,10.2,,2.8
2022-04-12,19.3,15.9,26.4,0.5,2.8,6.4,77.9,6.0,,8.6
2022-04-13,13.1,12.0,15.9,1.3,4.4,8.4,69.3,0.0,,10.0
2022-04-14,13.2,11.4,15.3,,4.0,6.6,53.4,0.0,,9.3
2022-04-15,13.3,7.5,19.3,,3.0,5.7,46.8,12.2,,1.0
2022-04-16,13.2,7.1,20.2,,2.5,5.5,48.5,12.3,,0.3
2022-04-17,14.0,7.2,21.9,,2.3,5.2,53.8,11.7,,2.6
2022-04-18,15.2,11.4,21.6,,2.4,5.5,46.1,7.8,,4.8
2022-04-19,15.2,8.9,22.1,,2.4,5.2,51.9,12.1,,0.0
2022-04-20,15.7,9.7,22.1,,2.3,4.7,48.8,12.3,,0.0
2022-04-21,16.3,9.6,22.7,,2.8,5.9,48.4,6.3,,5.3
2022-04-22,15.0,13.2,16.8,,3.5,6.6,76.8,0.0,,8.5
2022-04-23,17.7,10.4,25.3,,1.7,3.5,57.3,9.1,,6.0
2022-04-24,18.5,15.0,24.5,0.3,2.3,5.0,72.5,7.0,,6.4
2022-04-25,20.0,17.0,23.6,1.3,1.4,3.2,80.5,0.3,,10.0
2022-04-26,21.9,17.0,28.7,1.0,3.1,6.7,57.9,9.5,,5.0
2022-04-27,17.7,12.6,23.9,,2.7,4.7,31.5,11.8,,0.4
2022-04-28,18.2,11.6,25.9,0.0,2.6,5.6,44.0,8.3,,5.8
2022-04-29,13.4,10.7,16.5,15.5,3.4,5.7,70.6,1.5,,8.8
2022-04-30,13.0,10.5,17.8,,2.9,6.6,68.0,0.8,,8.0
2022-05-01,13.4,7.9,19.2,,3.1,7.5,54.8,10.0,,1.3
2022-05-02,14.2,9.1,19.4,,2.4,5.2,56.5,10.4,,2.0
2022-05-03,14.8,9.1,20.8,,2.5,5.3,45.9,12.5,,1.0
2022-05-04,17.8,10.0,25.2,,2.7,5.7,43.3,12.6,,0.0
2022-05-05,18.9,12.5,25.8,,2.2,4.8,48.1,12.7,,0.5
2022-05-06,19.6,13.7,25.6,,2.5,5.1,67.1,10.3,,5.3
2022-05-07,18.4,15.3,23.1,0.5,3.0,5.9,52.4,6.8,,8.6
2022-05-08,15.3,11.7,18.2,2.0,2.8,5.2,51.8,0.0,,9.1
2022-05-09,17.9,11.0,25.3,,2.2,4.5,56.4,12.8,,3.1
2022-05-10,19.9,13.6,26.3,0.0,2.2,4.6,39.0,9.5,,7.3
2022-05-11,19.7,16.6,25.2,0.0,2.4,4.4,50.4,9.8,,6.9
2022-05-12,20.9,14.1,28.1,,1.9,4.8,51.5,11.4,,3.9
2022-05-13,19.4,15.0,25.2,,2.2,6.1,45.8,4.8,,5.9
2022-05-14,15.7,11.9,20.0,,3.3,6.3,45.5,10.8,,4.4
2022-05-15,16.2,10.5,22.4,,3.2,6.4,39.8,12.9,,2.0
2022-05-16,17.3,10.9,23.7,,2.8,5.9,56.3,13.1,,0.5
2022-05-17,20.0,13.0,27.4,,2.4,5.1,60.1,12.8,,0.3
2022-05-18,20.0,15.7,25.4,1.5,2.9,6.0,59.4,6.4,,4.3
2022-05-19,19.9,16.1,24.2,,3.0,5.4,53.6,7.8,,4.9
2022-05-20,20.6,15.6,25.8,,2.3,5.1,52.8,10.8,,5.0
2022-05-21,20.1,16.1,26.0,,2.5,5.1,70.8,9.3,,3.6
2022-05-22,20.3,15.7,25.8,,2.5,4.6,70.9,9.0,,3.8
2022-05-23,23.0,17.8,30.7,,2.3,4.3,63.5,10.4,,3.0
2022-05-24,22.9,16.7,30.2,,2.1,4.6,56.8,12.3,,3.4
2022-05-25,21.0,16.7,26.7,3.5,2.6,5.0,66.6,8.1,,6.5
2022-05-26,18.7,14.1,23.5,0.0,3.7,7.6,59.9,11.6,,4.5
2022-05-27,20.0,16.0,25.6,0.0,3.3,6.3,62.5,11.8,,2.4
2022-05-28,22.3,15.0,29.3,,2.8,6.8,54.1,12.4,,2.1
2022-05-29,23.1,19.3,29.7,,2.3,5.0,66.4,7.0,,6.0
2022-05-30,20.8,17.2,24.7,0.0,2.5,4.8,71.0,0.2,,7.9
2022-05-31,20.7,14.2,27.2,,2.5,6.6,42.4,12.0,,1.4
2022-06-01,22.1,16.2,28.6,,2.6,5.5,41.6,13.5,,0.6
2022-06-02,21.5,17.1,26.9,,2.7,4.5,67.4,10.4,,3.9
2022-06-03,24.5,18.7,32.6,,2.0,4.6,62.8,10.6,,4.1
2022-06-04,25.6,20.3,29.7,,1.7,2.8,57.0,6.2,,7.0
2022-06-05,22.7,20.2,27.0,0.0,2.3,4.3,59.8,0.1,,9.1
2022-06-06,19.7,16.7,24.5,4.3,3.2,5.7,69.0,5.5,,6.9
2022-06-07,20.6,15.1,25.1,0.0,2.7,5.2,54.5,6.2,,6.4
2022-06-08,21.2,16.2,25.8,,2.3,3.9,61.6,5.1,,6.4
2022-06-09,20.9,18.5,24.5,2.6,1.6,3.5,76.1,2.6,,5.5
2022-06-10,20.9,17.2,26.6,1.2,1.9,4.8,75.8,4.8,,5.6
2022-06-11,24.6,17.7,32.7,,2.2,4.7,59.6,10.7,,3.4
2022-06-12,24.6,18.9,31.5,,2.5,3.8,58.9,9.3,,5.8
2022-06-13,23.6,19.6,29.2,18.0,2.6,4.4,68.5,7.7,,7.5
2022-06-14,21.5,17.7,27.1,0.0,4.2,6.0,56.4,5.7,,7.8
2022-06-15,17.5,14.9,20.1,18.5,2.3,3.7,92.4,0.0,,9.8
2022-06-16,20.3,17.6,24.8,0.7,2.3,4.4,78.4,3.8,,5.6
2022-06-17,22.5,16.5,28.1,,1.9,3.7,76.4,3.2,,5.8
2022-06-18,23.3,22.0,25.1,0.0,1.7,4.0,79.6,0.0,,7.6
2022-06-19,23.4,22.3,25.1,,1.4,3.0,81.6,0.0,,8.6
2022-06-20,25.2,22.0,29.0,,1.3,2.8,76.6,1.8,,6.0
2022-06-21,26.5,21.2,32.6,,2.0,4.0,72.6,12.6,,3.1
2022-06-22,25.9,21.9,31.0,,2.1,4.2,71.1,7.4,,6.1
2022-06-23,24.3,23.3,26.4,103.0,2.8,6.4,89.1,0.0,,8.9
2022-06-24,22.6,20.6,24.9,19.1,3.5,5.4,90.9,1.7,,8.4
2022-06-25,26.0,21.5,30.5,,2.8,5.1,80.4,3.0,,7.5
2022-06-26,26.5,24.8,28.1,,2.6,5.0,82.1,0.0,,10.0
2022-06-27,26.8,25.4,28.1,6.1,2.8,6.0,84.4,0.0,,10.0
2022-06-28,26.9,25.7,27.9,6.3,5.8,9.9,81.9,0.0,,10.0
2022-06-29,25.1,24.4,26.1,37.8,4.1,9.0,95.5,0.0,,10.0
2022-06-30,22.3,21.2,24.5,176.2,2.3,4.6,99.3,0.0,,10.0
2022-07-01,26.6,21.9,30.9,,2.1,4.8,83.3,7.2,,5.6
2022-07-02,28.8,24.0,33.8,,1.7,3.4,72.8,10.8,,4.1
2022-07-03,29.3,24.4,34.2,,1.7,3.8,68.6,10.8,,4.6
2022-07-04,29.3,26.4,32.6,0.0,1.8,4.5,71.8,3.6,,6.9
2022-07-05,29.2,26.7,33.1,0.0,1.7,4.2,73.8,2.6,,7.5
2022-07-06,29.5,26.2,33.3,16.1,2.1,5.3,76.0,1.1,,7.3
2022-07-07,28.2,26.4,31.0,0.0,2.8,5.4,82.3,0.6,,9.3
2022-07-08,25.8,24.0,27.9,1.7,2.9,4.7,84.4,0.0,,9.5
2022-07-09,26.9,24.0,30.9,0.1,1.7,3.4,82.1,1.8,,7.0
2022-07-10,29.2,24.6,35.1,0.0,1.7,3.9,68.0,8.4,,5.6
2022-07-11,27.0,24.7,30.6,9.0,1.8,5.3,75.0,2.8,,6.3
2022-07-12,26.8,23.2,29.4,,2.2,3.6,73.1,0.8,,8.1
2022-07-13,25.0,24.0,27.1,114.5,1.8,3.9,93.9,0.0,,10.0
2022-07-14,25.7,23.3,29.9,0.9,2.3,4.1,84.6,3.9,,8.1
2022-07-15,26.0,23.0,30.3,,2.3,5.0,76.5,8.9,,5.3
2022-07-16,24.8,23.2,28.2,34.0,2.0,5.3,83.4,1.5,,8.3
2022-07-17,25.5,22.5,29.7,0.0,1.8,4.4,78.9,3.6,,7.3
2022-07-18,26.8,23.1,30.1,,2.2,3.9,76.0,5.2,,5.4
2022-07-19,27.4,24.3,31.1,,2.3,4.8,74.1,8.4,,6.3
2022-07-20,27.1,24.3,30.4,1.1,2.2,4.5,76.1,3.1,,9.0
2022-07-21,23.2,20.8,25.2,10.4,2.9,5.5,87.6,0.5,,8.9
2022-07-22,25.1,22.9,27.5,5.2,1.9,3.4,81.5,2.5,,7.5
2022-07-23,24.8,22.3,28.0,9.9,2.0,3.9,83.6,0.1,,9.4
2022-07-24,25.0,22.0,28.4,1.2,2.1,3.7,86.9,0.4,,9.5
2022-07-25,27.5,23.6,32.0,,1.9,3.6,75.0,9.6,,3.8
2022-07-26,28.9,24.4,33.1,,1.8,3.8,72.5,9.0,,5.0
2022-07-27,29.3,26.4,33.4,,2.0,4.4,66.3,6.0,,5.3
2022-07-28,29.7,25.1,34.4,,2.4,3.8,63.8,9.9,,3.5
2022-07-29,30.7,27.3,34.3,,2.2,4.4,68.1,7.6,,5.0
2022-07-30,30.9,27.3,36.1,1.0,2.6,5.6,68.4,9.4,,4.5
2022-07-31,27.2,25.4,29.0,47.2,2.5,3.9,85.8,0.0,,9.8
2022-08-01,28.6,25.4,32.4,30.0,2.4,4.6,82.4,3.2,,8.9
2022-08-02,26.8,25.5,28.5,33.5,2.8,4.9,90.0,0.0,,9.9
2022-08-03,27.1,25.2,30.0,51.1,2.8,4.6,90.1,1.3,,9.3
2022-08-04,28.9,26.0,32.9,0.0,2.5,4.0,79.3,8.7,,4.4
2022-08-05,29.4,27.0,32.7,0.0,2.6,5.2,76.6,6.3,,5.9
2022-08-06,28.7,27.4,30.3,13.6,1.7,3.3,85.3,0.4,,7.5
2022-08-07,28.9,27.2,31.7,0.9,2.4,5.6,82.1,0.6,,8.4
2022-08-08,26.8,,28.4,129.6,3.3,8.6,91.6,,,10.0
2022-08-09,25.1,22.0,26.5,123.1,2.6,5.7,96.0,0.0,,10.0
2022-08-10,24.7,21.4,28.8,7.6,1.6,4.5,85.3,3.1,,9.1
2022-08-11,25.0,23.4,27.5,38.8,1.6,3.1,87.9,0.8,,9.0
2022-08-12,27.0,23.0,32.4,,1.7,3.7,73.8,10.6,,4.5
2022-08-13,25.8,24.7,27.5,4.0,1.3,2.7,82.8,0.8,,8.9
2022-08-14,27.6,24.5,31.5,3.0,1.9,4.0,83.0,2.2,,7.8
2022-08-15,28.1,26.6,29.8,0.9,4.8,7.4,83.0,0.0,,9.5
2022-08-16,26.7,24.1,30.0,0.0,2.6,4.3,75.4,9.2,,4.8
2022-08-17,26.0,22.8,30.5,0.0,2.0,4.4,76.6,6.0,,4.0
2022-08-18,25.6,22.4,29.8,,1.9,4.1,75.8,2.6,,6.4
2022-08-19,26.0,23.3,27.5,66.1,2.3,5.4,86.1,0.0,,9.6
2022-08-20,28.2,25.7,32.0,0.0,2.4,4.4,80.0,9.6,,4.8
2022-08-21,28.1,24.7,32.0,,1.7,3.4,75.3,5.5,,5.9
2022-08-22,26.8,22.9,30.2,3.2,2.3,4.2,75.6,1.5,,8.4
2022-08-23,25.4,22.4,30.2,2.2,2.0,4.3,75.0,7.1,,5.4
2022-08-24,24.8,22.4,27.9,,2.5,4.4,66.9,2.0,,6.8
2022-08-25,22.2,21.1,24.0,1.6,1.8,3.4,78.0,0.0,,8.3
2022-08-26,23.8,19.9,28.4,,2.4,5.1,75.3,7.8,,4.5
2022-08-27,21.5,17.6,25.5,17.6,2.8,5.4,63.1,12.4,,1.3
2022-08-28,22.6,16.1,28.4,,1.7,3.2,59.4,12.1,,5.1
